name,labels
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_26.421053_0.000000_4.763472.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_68_Persea_0410211014_0_16.9385_0.8702_4.7399.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_62_Thymus_0709211206_0_40.700_0.785_5.220.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-3-Sample_72_Arbutus_Erica_1611211707_0_8.602_-6.300_5.459.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-3-Sample_62_Thymus_0_13.526316_0.000000_4.805312.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_61_Olea_Brassica_Salix_0_16.596491_0.705882_4.733092.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-8-Sample_62_Thymus_0_28.877193_0.000000_4.835566.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_67_Citrus_0410211240_0_7.614_1.183_5.497.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_19_Rosmarinus_56.800_6.187_0.879.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_79_UC_2712211150_0_12.143_-1.067_-0.005.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_72_Arbutus_Erica_1911211331_0_29.731_6.705_5.454.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_67_Citrus_2809211602_0_38.599_2.533_5.530.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_79_UC_2712211150_0_12.143_-1.067_0.000.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_19.666667_3.529412_3.836096.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_67_Citrus_2909211517_0_42.891_0.134_5.572.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_61_Olea_Brassica_Salix_0_13.526316_1.058824_4.730870.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_67_Citrus_0410211215_0_3.579_5.318_5.473.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_68_Persea_0410211015_0_13.6190_0.8702_4.7393_3.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_20.894737_0.705882_3.817524.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_73_Malus_0311211127_0_14.570_5.589_5.476.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_72_Arbutus_Erica_0911211713_0_25.694_-7.148_5.469.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-5-Sample_79_UC_0401221040_0_3.335_-3.447_5.197.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_62_Thymus_0709211141_0_15.662_5.601_5.194.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_73_Malus_0311211114_0_19.655_9.587_5.475.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_19_Rosmarinus_46.597_2.187_0.791.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_62_Thymus_0709211211_0_10.978_-2.585_5.189.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-3-Sample_73_Malus_0311211107_0_23.139_10.807_5.444.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_62_Thymus_0709211148_0_40.383_5.917_5.232.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_72_Arbutus_Erica_1911211326_0_22.146_7.189_5.448.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_68_Persea_2809211317_0_34.5639_1.0636_4.7953.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_61_Olea_Brassica_Salix_0_28.877193_1.058824_4.772178.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_67_Citrus_0410211241_0_11.348_1.183_5.499.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_72_Arbutus_Erica_2311211006_0_18.645_-2.942_9.684.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_62_Thymus_0709211123_0_39.401_7.300_5.211.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_62_Thymus_0_30.719298_0.000000_4.823054.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-4-Sample_73_Malus_0311211133_0_31.174_2.971_5.488.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_67_Citrus_0410211237_0_21.716_2.466_5.503.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_72_Arbutus_Erica_1011211020_0_22.616_-1.625_5.490.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_67_Citrus_0410211518_0_18.115_10.651_-0.014.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_79_UC_2712211222_0_17.477_3.700_-0.007.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_79_UC_2812211435_0_25.248_-0.584_-0.013.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_19_Rosmarinus_38.283_-0.069_0.772.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_62_Thymus_0709211143_0_19.279_5.734_5.200.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_72_Arbutus_Erica_2311211019_0_34.799_-0.338_9.692.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_19_Rosmarinus_62.829_-3.294_0.777.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_26.421053_1.764706_4.778648.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_15.982456_0.352941_4.727001.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-3-Sample_72_Arbutus_Erica_0911211301_0_9.287_-2.852_5.483.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_19_Rosmarinus_46.597_2.187_0.797.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-9-Sample_62_Thymus_0_31.947368_0.000000_4.839514.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_27.649123_1.764706_4.769592.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_62_Thymus_0_14.754386_0.000000_4.801328.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_28.263158_1.411765_4.766642.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_40.543860_0.000000_4.888125.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_72_Arbutus_Erica_1611211643_0_49.661_-2.335_5.499.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_72_Arbutus_Erica_0511211135_0_28.308_5.467_5.495.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_62_Thymus_0709211154_0_19.447_4.451_5.194.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_72_Arbutus_Erica_2710211605_0_33.186_0.673_5.527.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-6-Sample_62_Thymus_0_30.105263_0.000000_4.838891.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_11.070175_5.647059_3.845523.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_30.719298_1.411765_4.766353.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_11.070175_1.411765_4.725653.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_72_Arbutus_Erica_0511211408_0_18.470_-1.703_5.486.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_79_UC_0202221549_0_12.806_12.477_5.275.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_67_Citrus_2909211537_0_27.539_-3.202_5.531.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_72_Arbutus_Erica_1011211020_0_22.314_-1.569_5.491.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_79_UC_1702221127_0_24.373_0.350_5.264.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_62_Thymus_0_26.421053_0.000000_4.844053.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-3-Sample_72_Arbutus_Erica_2311211008_0_41.134_-2.756_9.717.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_72_Arbutus_Erica_1011211203_0_8.039_-4.920_5.508.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-3-Sample_62_Thymus_0_19.666667_0.000000_4.815107.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_62_Thymus_0709211156_0_12.843_4.269_5.201.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_23.350877_0.000000_4.758884.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-4-Sample_62_Thymus_0_26.421053_0.352941_4.833888.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_62_Thymus_0_19.666667_0.352941_4.825296.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_16.596491_0.352941_4.949243.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_22.736842_3.529412_3.834238.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_62_Thymus_0709211159_0_11.995_2.733_5.198.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_62_Thymus_0709211155_0_16.845_4.251_5.192.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_72_Arbutus_Erica_1711211246_0_41.650_9.993_5.488.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_19_Rosmarinus_59.721_11.469_0.885.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_72_Arbutus_Erica_1011211531_0_30.708_-3.618_5.479.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_19_Rosmarinus_50.302_7.869_0.801.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-10-Sample_62_Thymus_0_19.666667_0.000000_4.820107.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-3-Sample_67_Citrus_0410211157_0_9.396_6.984_5.473.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_62_Thymus_0_22.122807_0.000000_4.997864.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_62_Thymus_0709211214_0_34.633_-6.136_5.218.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_62_Thymus_0709211210_0_16.595_-2.834_5.185.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_22_imported_Ana_040320211009_Capture_26.jpg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_72_Arbutus_Erica_2311211006_0_18.645_-2.942_9.681.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_72_Arbutus_Erica_1911211337_0_9.577_6.404_5.444.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_51_Acacia_dirt_0809211703_0_19.981_5.593_5.187.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-3-Sample_62_Thymus_0_17.824561_0.000000_4.963357.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_61_Olea_Brassica_Salix_0_42.385965_1.764706_4.730696.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_38.087719_0.000000_3.818509.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-4-Sample_73_Malus_0311211133_0_31.174_2.971_5.491.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_62_Thymus_0709211142_0_16.595_5.734_5.198.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_59_Rhus_1307210946_0_16.238_-5.467_5.229.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_20.894737_0.705882_3.812524.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_72_Arbutus_Erica_1011211140_0_4.206_-3.068_5.509.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_62_Thymus_0709211126_0_19.312_7.683_5.196.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_68_Persea_0510211030_0_5.8678_1.1677_4.5726_2.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_19_Rosmarinus_38.154_6.894_0.795.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_67_Citrus_2809211619_0_19.146_6.051_5.506.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_67_Citrus_0410211243_0_32.769_0.933_5.525.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_28.877193_1.058824_4.767178.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_68_Persea_0510211121_0_47.0440_3.3990_5.0650.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_62_Thymus_0709211202_0_20.530_2.867_5.193.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_19_Rosmarinus_62.829_-3.294_0.787.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_62_Thymus_0709211141_0_15.662_5.601_5.195.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_67_Citrus_0410210940_0_18.071_-2.718_5.456.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_17_sunflower_0809211606_0_34.034_-4.656_5.185.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-3-Sample_62_Thymus_0_18.438596_0.000000_4.978322.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_72_Arbutus_Erica_0511211353_0_27.036_1.465_5.490.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-3-Sample_62_Thymus_0_27.649123_0.000000_5.000141.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_67_Citrus_2809211619_0_19.146_6.051_5.511.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-3-Sample_62_Thymus_0_32.561404_0.000000_4.996192.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_72_Arbutus_Erica_0511211130_0_22.474_4.385_5.482.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_68_Persea_0410211018_0_1.2498_0.7363_4.7099_3.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-8-Sample_62_Thymus_0_26.421053_0.352941_4.838888.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_62_Thymus_0_22.736842_0.000000_4.991068.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-4-Sample_19_Rosmarinus_52.084_8.537_0.820.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-3-Sample_59_Rhus_1307211610_0_3.335_2.268_5.228.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_78_Pistacia_1309210907_0_3.701_-0.201_5.146.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_19.666667_1.411765_4.748784.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_72_Arbutus_Erica_2710211700_0_18.117_-4.511_5.524.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_67_Citrus_0410211124_0_43.288_12.518_5.624.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-3-Sample_79_UC_0401221155_0_15.952_0.736_5.189.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_28.877193_0.705882_4.761258.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_79_UC_0401221529_0_52.606_9.357_5.213.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_63_Rosmarinus_Prunus_0_24.133192_-0.794667_5.075514.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-4-Sample_62_Thymus_0_23.964912_0.352941_4.842118.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_73_Malus_0311211133_0_31.174_3.503_5.489.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_72_Arbutus_Erica_1911211338_0_6.360_5.705_5.451.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_61_Olea_Brassica_Salix_0_14.754386_0.000000_3.808379.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_79_UC_2812211334_0_10.911_-4.734_-0.037.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_68_Persea_0410210955_0_50.9927_-0.3347_4.5892.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_72_Arbutus_Erica_2710211559_0_22.684_0.922_5.522.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_72_Arbutus_Erica_0511211111_0_26.959_-1.316_5.450.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_72_Arbutus_Erica_0511211133_0_10.623_5.418_5.480.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_79_UC_1602221156_0_15.786_9.944_5.284.jpeg,Cistus sp
